VIDEO_ID	VIEWS	RATE	RATINGS	COMMENTS
_zde62_DyVc	243	5	1	2
kAA9C_vFdTo	4435	4.92	80	43
XjibSiIP3vo	596	2.6	5	2
dr7v_UCsdzc	52	0	0	1
Gqw-ZLxyMYA	4056	4.76	21	13
eoGTmEGtxpc	1077	4.67	3	9
GLJXcLecShM	107	3.67	3	0
nj9Ypgloyxc	355	5	1	2
PZlDGtwSW9s	3550	5	13	7
UMlQ6v2v0BY	558	4.18	11	17
MD1eZiD40V4	1697	4.25	12	29
mBxtlbnoXXk	98	4	1	3
JRk6LcDg7Ik	3040	4.6	5	2
sQs_MvUCfB0	1356	4.85	13	7
7uay6l7NrV8	4711	4.53	34	8
UyjD5iRTXs4	469	4.75	4	3
gaw6tuvxm98	306	4	4	2
qL76g1ISRgY	115	5	1	0
34f915jtZ7k	43	5	2	0
1GX8eK7aAbk	39	5	2	0
HwDKBs-usWw	29	5	1	0
bjupKJiRcGw	28	5	1	0
iZXANf2wO_o	62	5	1	0
pvEJqfQ89XA	284	1	11	5
G2i2OW5H7c8	43	0	0	0
utEdiD4yxmA	66	0	0	0
X834bjvVhP0	10	0	0	0
a5LXa_cBYq4	49	0	0	0
Db9aZh7PwMc	661	4.4	5	1
e5r4BSZa_k8	182	5	1	5
_l0w3s_SZL4	109	4	2	0
Kp8dprJWCuA	124	0	0	0
ARLhfBv7BJE	756	5	5	3
JpNYT3m7z5Y	643	4.8	5	1
OLNWF3QKTpQ	505	4.5	2	2
wiY7OpWQ_vg	152	0	0	2
zVHBbtUqdcQ	303	4	1	1
dpOTNKHvISM	14307	4.88	52	17
qrPbvncEKSo
6y0nVDRFgJ4	140	1	1	0
wq_afGk0aEI	511	4.67	3	1
RMcQNwZNVIE
KIGfwL25Fbk	3426	5	7	2
i2_FVhb9OtY	1371	3	2	2
aF-makRsER8	636	5	2	3
_Dd6kufXy0w	1296	4.67	3	1
PONl5KbKImc	9651	4.7	27	19
gZCtDtPvJ4k	20690	4.32	66	66
djzqYe6PbFI	514	3.67	3	1
nD9H176-07g	558	5	1	0
517eKh8zPdA	1635	5	7	3
xX6Y7zE4QVw	194	3.67	3	0
XSaATI2ATd4	5080	4.33	33	14
JGxIcibYu-Y
Ni0yiav5g9A	1443	4	8	4
E46NoCj4Ijs	429	5	1	0
ciiVRZuI1AY	162	0	0	0
WFbywuBISRc	436	5	4	2
e4jn-Jq1pKI	22328	4.92	40	16
NeyJPz-xpIM	4005	1.79	14	1
8bzMt1ec4Ts	3811	3.38	13	6
GuWS4Alp43s	23641	4.89	72	25
tpeXmE5cduA	1453	1	5	0
4ERJSrPtivg	4423	4.57	7	7
1CXFfl22j0A	14936	3.61	18	21
NbOmqWfq8Bc	805	2.33	3	3
ZZ0QGaCXfv4	2441	1.53	17	1
A_ikgpBrRNI	2533	1	1	0
QztVXMS8rLo	2048	1.9	10	13
FCiJAdwuWB4	990	3	2	0
mQoOpm6Iwak	659	0	0	3
xp7LkmjDoP4	1796	5	5	5
19EB48WaD5U	250	5	2	7
bbG64Wq7Tnk	246	5	5	5
2CEIbhAt3Hk	288	5	3	1
wiLCTTbvFsU	81	0	0	0
pk1Sul4GeN4	304	5	2	0
4nhBGq4GNEc	5	0	0	0
caTZcZcAbow	513	5	3	5
sXDH0x4Y73c	105	0	0	0
xhUYyduVrk0	45	5	1	0
boOkhXR908A	1662	4.4	5	2
L_9NfXMFujE	726	5	5	1
TfOrpNoCjos	995	5	7	7
kUVooR4AmJA	91	0	0	6
_NGxOht70g0	700	4.58	12	4
j-NZppouJeA	109	5	2	0
27oF8xX9cpk	91	5	1	1
djm6V5lAV7g	145	1.5	4	0
IhHmG3_01M8	117	2	4	1
33zguyLdom0	377	5	2	1
s9BMJIwCQXE	3212	3.33	3	2
AnNZY-if1Jc	25	5	1	0
0WsjA2KBjNw	53	0	0	0
LcHDJ3SwlTY	201	5	1	0
svl8egHfch0	448	5	3	0
c7uIIxmOg-c	450	5	2	2
BX368yoJumY	280	5	1	0
MKXCfglEo5o	169	1	1	0
VB8x32Krdgk	7	0	0	0
8R5dIGpx6AQ	16	0	0	1
7xtxxO3pHyY	308	5	3	4
_UfqPoGInwY	164	5	2	3
73k8LkTG2tY	1442	3.75	4	2
0kJ_JG8Q2Tg	123	5	1	0
PgcxUZFnYC0	10	4	1	1
buNhMKyZSCw	411	3.86	14	4
2KbbjYlJbOI	949	0	0	0
-2O78oEI768	992	5	5	0
fPDFFe7lYrY	376	4	1	1
tMEb6q791ls	134	4	1	0
Ntn1EI3SQJ0	508	0	0	3
0lPM313An6I	184	4.67	3	0
wHP0QRmWzWE	677	4.43	7	3
_TlZLrvf2Qg	763	5	6	5
08W9IkuaTRI	1216	5	11	2
gAa9yqMJMMQ	764	4.75	4	1
p6y16zNF9sU	74	5	1	0
gkdZZttl3jM	42	5	1	1
TA2mDzpUvB8	7352	4.46	35	24
c3AWz8haRlA	372	5	3	2
sKVCwSA9Y0E	350	4.17	6	2
_KCd5I92AI0	233	5	3	1
Xrs05oVvhsw	3110	4.93	14	2
-hfAOs99EE8	1268	4.83	6	0
s2nPCu6_QPU	1901	5	10	5
8S6eWaqvrwU	1374	5	5	1
fC1GAFySRJE	3522	4.83	35	3
xicCxUMMde8	2616	4.89	19	16
KZZ12Sn5yI4	446	5	3	0
qe61ergM41I	372	5	3	0
rrOLVLuhUKs	573	4.29	7	4
5gAYo7UE7L4	1922	4.64	11	7
DAOvNK33uvY	983	5	1	4
Y7fohh0jQaM	1180	4.47	17	10
3xHd2ioH_m8	446	5	1	0
EcBWE22Fh3A	3136	4.9	21	15
A77A0GjgjwQ	185	5	2	0
0Rs0fqGhcVI	1540	5	14	10
pXoZ5zRvP4g	776	5	7	8
FYcueqnyeKg	118	1.6	5	7
PoyC57f2HWY	104	5	1	1
EWnJCpb5ZNw	1253	5	8	3
AyYbDwOhbiQ	1092	5	5	0
A6TALfLmxxk	372	5	1	1
6Rue10d03xA	1787	5	20	10
_Yk-_W-oBmw	579	5	6	8
XNXpxzIjVGQ	300	4	3	6
0Nt7S6yoQec	465	4.89	9	12
fapU7-bvHy8	2657	5	10	3
kFGOEYZuTJ4	875	4.42	26	11
A6reVe1CL6c	377	5	3	0
IuZQMpysC8I	190	5	2	1
qW8YvLwxPHc	173	5	4	0
VsMg7hD1-ks	313	5	1	0
q95Y0iwVfcg	193	5	2	0
G8oNZcu6aig	228	5	3	0
GLQPUEQWzH8	363	5	2	0
V7HGQlRVQmw	644	5	2	1
gUEeAvVvjOY	85	0	0	0
4Ioq-s9n4sI	572	4.38	8	10
VxoFLdPkUFk	882	3.4	10	8
tt1ehMKlKAE	1052	4.05	22	5
Q9FEjUS9igU	1103	5	9	14
XgBeuLRAK8M	2246	3.89	36	12
vj2F85HygfU	768	5	2	7
7R33SAJPIyE	7917	0	0	44
VP1HxwuuBOg	5731	0	0	12
kAqXEZsWYfU	5350	5	1	10
05EhxErQ-Vc	4681	5	7	26
jQQGyi8d9So	1275	4.74	19	5
zS--xqZ5t2Y	599	5	7	2
I7mR1q9Hkb8	180	5	2	2
cd6fnXU-wwI	554	3.62	8	4
ocyEGWJ0aK4	796	5	4	1
9d29FQJaCrg	17884	4.89	128	111
_TrJ4llDvnk	16796	4.85	65	47
vjBJhL4q5lo	985	4.91	11	7
nkodTkGLoPE	664	3.25	4	4
d5oV4kyX2Hw	283	4.75	4	3
nL5VSAsstU4	2081	4.84	31	8
93CYA5GpMtY	1011	5	7	5
tsH1wLRMo2I	288	5	6	3
TyWlFlnPKU8	1006	5	5	3
mXFVQxaNNMA	778	5	8	3
xFrBI2yu3S8	2268	4.12	8	5
Ue01Rvm5kFU	74	5	2	4
enI-HtjE-3g	304	5	7	1
LOyWEDiWoW8	433	5	1	1
1VUWi7_9GEU	2508	5	14	10
I6rG_FAExS0	1056	5	12	7
EOKswYSlRMw	4690	4.88	17	11
eoIyJYmtHo4	130	5	2	0
dZzw48vKJa4	3528	4.97	34	26
nKM7rfPJIe4
6MY56_9RS14	3543	4.75	16	23
TuHCw4tIGYc	306	5	5	0
g2u01Uhvcd8	44675	4.87	283	143
m3fQQ0tER9c	406	4.29	7	0
PE3x59qn4rQ	215	5	4	1
wzua-opdH78	3088	4.93	29	24
O75701tDCYs	1599	5	17	4
atZwsfvOilc	1290	4.89	9	1
ajDGE-87QEg	528	5	6	2
l1zVhrlCEjI	798	4.2	5	7
D7qTGeqGpKw	141	1	1	5
F8lDLqicTX8	5365	4.8	30	20
WvzSsXhqd7A	4542	4.56	9	10
SzDB1b14iZg	819	4.78	9	7
PqQ3KQnlUFk	3403	5	19	20
toNMAKkzKSg	42	0	0	0
SZW7tVqHems	3	0	0	0
XACl-yA_IJo	13	0	0	0
l3IdhYkD58Q	32	0	0	0
cUb1QmpXtMM	27	3.5	2	3
WmkN9SYB6cQ	13	0	0	0
mccpimTx8xw	665	4	3	1
4lrk8WyowlU	39	0	0	0
i5CjDgYUHys	48	0	0	0
N7H7jQRn_Y0	1070	4.33	6	6
s7wRJeCq_Tw	191	0	0	0
VC6qQgsNNi0	0	0	0	0
AnhXwQQtcgc	787	5	2	1
olobZMhjeS0	87	4.67	3	1
KHLvEyZtfOA	182	0	0	1
d8eX9vwa8VM	142	0	0	0
C3XSGh6TM0I	153	5	3	0
ke3q622eqpQ	483	5	1	1
xXmYeMTsTI0	863	5	2	0
_-Sd5xQ12u0	73	5	1	1
28fTRYZEXYY	9	0	0	0
Wq5EA_QJozo	18	0	0	0
-9qip2uJDn0	76	0	0	0
axpuWDp6tng	29	0	0	0
p_DmqSi-8RI	63	5	1	0
vQcIXy0hRVU
jxSwR_9Uibw
jAAIA4nPwAI	310	5	1	4
d_V3IZfMMco	39	0	0	0
VbgEtmxKDcU	19	5	1	0
JcYrvcy061c	24	5	1	0
wR6bPXxa3q4	23	5	1	0
Lrk5PaAr-RM	8	0	0	0
dhOZpYkWgR0	10	0	0	0
HsKRp7JB_5Q	1175	5	5	4
0psMiPNQISo	132	3	1	0
X2OtvE5cDWg	1031	4	4	1
c7o2oSLSKQk	150	0	0	0
IJUkqt8eOqs	33	5	1	0
Fykqo2GdjDA	498	0	0	0
VsCT4B4RB8Q	569	4.86	7	3
nlf4jForyoU	264	5	1	1
x1dShuZkFoo	75	5	1	1
fR-fObw9ZaM	44	0	0	0
GSSzUFo42IU	74	0	0	0
DI_KmSsDo6o	4323	5	15	7
-B83D7reDwk	2703	4.73	22	33
-btsqLPLcXY	186	5	3	3
36xC6Aus76Y	1240	3.93	15	9
WGbRucFc72E	509	4.2	5	3
jIzQJAo78e0	691	2.86	7	2
OPmCYHlm14k	552	3.8	5	4
oqyuzeXC5jQ	681	2.45	11	2
6zfoMOE6wZs	515	4.43	7	4
6-XfmrP1vjg	395	4.2	5	4
ouGYa09-rZA	460	4.25	8	3
Kcz6LieOLU4	513	5	3	3
8SaXqsAft_Y	405	3.4	5	2
eJAtOxuqWAo	363	3.4	5	2
HNqwvjHD4dE
M8pETvudaTI	155	5	1	3
14YEi-bfziw	2275	4.45	11	5
0NhD53cT_Tw	1821	4.75	12	2
VwDNRAgzvwA	5170	4.5	20	13
7HJCxCKbE9U	301	3	2	2
IrjaBtpRog4	313	5	3	0
6zLO7YikcmU	157	0	0	0
FLiCQVdtvQ0
cEEqtJeXac0	5820	4.88	85	16
_M2i-SaZswA	14302	4.82	125	22
k6_VKlxCZUs	4314	4.92	71	21
ZlfYk5yEHz4	18648	4.79	112	27
OF5mahPZYqc	823	5	3	2
PMR4PDy9jwU	367	4	4	3
wmEywfocg2E	71	5	3	1
_xJnjiml8OY	97	5	1	1
5TVOIGHDDkE	1738	4.93	30	4
gYWt7k_VP_w	1764	5	23	5
dRQzYZAlYOQ	1780	4.81	16	12
wwEqUuV3wZQ	1541	4.85	13	6
7BZrp67d-Lk	54	5	2	2
QiIAvCSJ2rI	76	0	0	3
4LmcCPcWzjA	246	5	3	8
gzC5XRc82To	11289	4.78	103	22
q0n6eesruhE	1074	5	3	8
D8eE7TI0rw8	69	4	1	1
XidN1gnrHus	202	0	0	0
7Uw81i6dBc0	647	5	3	19
cJnhXNVphEQ	44	5	1	0
cefA-Vxs-18	107	4	1	0
cJf17A1IF94	240	0	0	0
TTeOzxcmPAw	368	0	0	3
Zt-R-zlS99s	136	0	0	0
Lc1x9jtzM8c	131	0	0	0
y9rub9PUeEM	2048	5	24	4
xUk0FMPwLd4	319	0	0	1
YteBuEquNMc	270	5	1	1
UwuJU7NWdmY	443	5	3	0
PjdMpNm_xCA	64	5	1	0
3GW3eBKMFT8	55	0	0	3
VGCjPu4Dnqk	114	3	2	1
BUF5YUSMXdc	263	5	2	2
CMtwzMLB590	3860	4.71	14	2
ceu9LMbNB9I	81	5	1	0
DKkVMJOgqvg	79	1	1	1
-5UV9OWg9-c	219	4.4	5	10
9dA-9U0EzWo	75	2	4	2
MDo-KY7-epw	591	4.35	20	22
kkDxqExWgqU	57	5	1	0
JlXpXS0oano
KaA4__zneyk	63	5	1	0
kCtYewKfvKA	2089	5	8	8
nX_nCBV86Dw
-MAWd1wCnHI	141	5	1	1
II2OLsXHEt4
WT18yttRLxA	21	0	0	0
CTf-D-VP7zs	121	5	1	2
GTYqZcZ62xk	859	5	1	2
BZ26vEXOlqM	75	0	0	0
Yih1AcyR5Sk	5143	4.74	19	4
FGVG_vlufzo	6197	5	7	1
OcsBytCoWb8	156	5	1	2
yc7nWfh4vKA	134	5	1	0
LoyBlw7uTiA	294	4.25	4	4
6chym0NDK3U	118	0	0	0
mMHSXROlkis	338	0	0	0
4_P88gUu96o	389	5	1	0
qUETSbrSxpk	137	5	1	3
rnAZv87oB0A	126	2.5	2	0
7qDIbSTI7rg	79	5	1	0
-hfVjsS8wW0	50	5	1	0
4sxgj7yAebg	406	3.86	7	6
kuHg63Yi9V8	1136	4.8	5	6
X8pfPDmNedo	97	5	1	0
8EGtuA_unFQ	495	5	2	1
OkgSlUJb4k8	1786	5	6	4
nNwYt1InFI4	2212	5	5	7
JfWXSUtt1GY	142	5	1	0
-D70cCxO2ts	51	5	1	2
lWQbgZzaKZ8	109	0	0	0
Sa64iSNDVHQ	8	0	0	0
ZfojNpnzJvE	28	0	0	0
LnpLJJageyI	735	4.3	10	38
nRE05bHa-yA	54	0	0	0
UAS1QPRTGb4	2332	0	0	3
CAHnepKDOfk	601	0	0	1
hAkX3tVoerI	104	5	2	0
zjMRqD0aJYU	3142	4.55	22	10
dWoKpvQ5gAU	5620	4.57	7	11
BzAghRLTo5E	281	0	0	2
f-chihZUG4Y	1505	5	12	4
AhAuPqlM9Mw	649	5	1	1
HbncSX2XjGs	2568	4.33	3	5
LS4DOUPwAhs	24	0	0	0
yq1FykxedyQ	306	4.5	2	1
RqxhJfkHCJI	58	0	0	0
gnMfJJeTJdA
97kvHIw7KJU	264	0	0	0
QCMpnTPGWcI	24	0	0	0
176fhrNLIe8	10	0	0	0
IHZWbiUshR4	62	0	0	0
m03de0OMVXs	58	0	0	0
9QKaUdlmNL0	70	3.67	3	5
IKodtwP4l9U	60	5	1	0
6KBe4vEqSmY	314	4.2	10	6
3PoM8QwK5xg	229	5	2	0
pt7HqsEayic	680	0	0	0
Ub8Ln8usRzI	38	0	0	4
zlhb9NhCpFw
TfADTMcjyzQ	425	3.2	5	3
mAaS2BMWGvU	502	5	3	2
f2rLTQssUYc	1417	4	4	1
2M4ahkkuhb4	476	5	5	1
YaPug6kae0c	627	5	4	4
amuU47J-3XI	2111	3.55	11	6
0-GePl9xQQw	83	0	0	0
xYAeSiXRrcw	33	5	1	0
2ng0kppSss8	347	3	2	3
xJbzJLOYhr8	649	5	2	3
tonXTCPhoBw	2938	3.14	28	9
OL6gAOXXV0g	35	5	3	2
XcrsLrYSvcw	30	0	0	0
yv7T6dhVE7U	473	3	2	0
-pJj8igytsU	409	5	1	1
0HnHZ3yn6G4	294	0	0	0
3cIEOP5g05Q	621	5	1	0
2uKbiHvG7ns	201	0	0	0
mui3t63FFL4	764	5	1	0
mbmeaavcizY	268	0	0	0
K-xeXm8Xx4s	139	0	0	0
ibpBWCFzo04	105	0	0	0
GGMZfcZ2_RM
3aMeV7gKhlE	360	4.5	2	0
Pf2Ruum8Nzk	65	0	0	0
5mhNZ1nzw5M	9588	4.83	18	6
CiCaEWepRhA	363	5	1	2
5eK8g-fQWtQ	318	5	1	1
NSZsGerm_20	528	5	1	0
0sz_b-ieDDI	466	5	2	0
BhZElvxlhDI	717	3	2	3
MJvlzH6zDFo	600	3.17	24	11
JVVWCdkf4kI	1382	4.75	4	4
m6FgTmI8FG0	321	0	0	1
Q3sYchfcUGA	2679	4.88	8	1
Uw3sCrjPAnE	181	0	0	0
3_QXZh577XY	335	1	1	0
9juhUiey2T4	72	0	0	0
wezpF4Pv_kE	34	0	0	0
HBxl85lU5tk	629	4.67	3	4
F9l7EXvPjYI	102	4.83	6	1
G_1XITmZPWg	24	0	0	0
_LuuTJi2W0E	435	4.5	4	5
08Ab6JVU7Xs	79	0	0	0
j1qV6PAYbcE	133	3.33	3	0
zvPChNbwTkQ	228	0	0	0
ADHHmN9q02s
QP-SGWKwKgg	2407	4.69	16	12
E_XQHdlevZk	134	5	1	2
oISpiSpfAqQ	231	0	0	0
ZWIdyGNNv04	39	0	0	0
mtn4ZNZbGP4	43	0	0	0
QSqoEeiP_8w	11	0	0	0
peQ5QHmfyAw	27	0	0	0
7MQTe0lxQt8	688	4.06	18	7
fFU5jYj6v1g	128	5	5	0
lu_b7gShVBU	10	0	0	0
faqwIr3e-Is	14052	4.75	16	9
6iv-ZnfSC5s	6439	4	8	6
dea9p6Z8sSI	104	4.5	2	0
zQH4tWPNJkY	461	5	2	2
X-z3ZifzaC4	16	0	0	0
bTHfJjhvS0M	4	0	0	0
fb28j538VXk	13651	4.88	49	15
D6Z4VOwHY7c	32	0	0	0
NsAD1c8QteU	132	0	0	0
KFTsGmyKVUk
m587i7TffLQ	76	0	0	0
jWm8wOey1CE	202	3.4	5	1
DOVSGBA3wLY	508	5	4	3
f15JexiQt4U	1425	5	14	14
9Y3UHdD6k8w	987	2	2	0
sVK2XgpHi7U	136	3.5	2	1
GcRyNt2ZqXo	17	0	0	0
lzRb1aZ-eb4	310	5	1	0
3l8VuYZdAW8	26	0	0	0
2NQIMxLuDgg	25	0	0	0
kdJdGhAqU0c	283	5	1	1
kVWB_EiPu9o	1896	4.86	7	3
rKsxmUDyJyk	55	4	2	0
YevnLVP7vr8	43	0	0	1
cmW_n4_gQhc	41	0	0	0
PY0t26aXga0	13	0	0	0
8yCgN3Vx1DE	47	0	0	0
0ByUaHCUWxg	202	5	1	0
QsTgvOV_eYA	381	0	0	0
j5tUtpGcoXY	21	0	0	0
t8oveh5YVwQ	259	0	0	2
pAZLerWV9zY	251	0	0	5
WnZeYDoL-1M	251	1	1	0
PnNvO167q_M	36	0	0	0
MLUWAy1FQLg	4954	1	9	5
b325Lh9dH8c	619	3	2	5
O439i1sv-Jk	375	0	0	0
j_PzlTDeoXE	2746	1.1	10	2
k2vbrLQKetM	140	0	0	0
vfunwU3xZQk	84	0	0	2
xcUQ7V3OBKc	650	0	0	0
0bD5G3i6xOw	318	5	1	0
yRQW_UTbarw	239	5	1	0
XUboXpwaC3Y	530	5	5	9
Nlqylb9dvGY	353	0	0	1
bNsWfxvsScQ	176	0	0	0
XNecpcgEF7g	395	3.86	7	7
Aa_D4rejiHc	84	5	1	2
WWam31W3vmY	784	4.05	19	14
yvXm01Il-nU	205	1	1	3
GuAH1WzVkEI	174	5	1	0
Fpw-_ljbG7o	877	3.5	4	7
zg5Fzh9GlEQ	548	5	1	4
GXbMWYnN0R4	684	5	1	2
lw8Z0H0q5wI	162	5	4	0
xnExWeLQN3U	693	4.33	3	3
rFUiDAZDD3g	78	5	1	0
S3L_Hi9NBvk	528	3.17	6	8
QXevLkScvFY	84	3	2	1
GW4967JxI3A	209	5	1	0
RMmF7kdobEo	437	3	2	0
dcl8ofCr4ys	211	3	2	3
IYdxVJkBF74	6	0	0	0
JSNr5AQ3Y0w
caqwILYjBQE	3490	4.9	10	9
u_4U4LGijjY	1486	5	4	3
-oLg6YHKtVo	37	0	0	0
JM4UOcT4Yrs	49	0	0	0
KfKjNHByPgA	74	0	0	0
yeq9v58mMlA	52	5	2	0
0ctgcqGgwH4	347	5	1	0
JPbDEnzcuKc	45	5	1	0
nM1jRYq_krI	9061	4.68	91	51
GaydERQoqHE	820	4.67	60	53
0Wfa6aem2_Q	439	4.36	14	26
rpU-F0TP8UE	146	5	2	1
SRIdcvleigY	516	5	2	7
r2ooQJAh2BY	316	0	0	0
EyajXf2zTDY	1317	5	11	3
6NnjD2AXWIQ	756	5	4	0
8c1qMdyakKE	555	5	5	0
uIWPi31pdRQ	581	5	4	0
jEE67H9ozbA	664	4.86	7	3
RXeUNVPGPY0	0	0	0	0
7kK8uRVVlN4	8322	4.63	131	107
QiuhDA_ERX8
bgK8yBrcmxU	108	5	2	2
Gsp1mgdvPfg
8LFdrRcsCDY	1068	4.83	6	0
nHyMCUe0nSs	14208	4.78	36	34
_WtW-it56w4	6977	5	17	6
yZUgcrqVYuQ	4244	4.56	9	9
_17H96gguws	57	4	1	6
W3wMh3KDowA	320	3.67	3	2
iVsyhonzjlQ	1367	5	10	11
kDFr-aSale0	555	5	2	1
g9N1PlD92OA	193	5	1	0
fhVBNwKpnZ0	3759	4.94	32	15
tSM-8PVgo-I	1	0	0	0
T3F_RP88fb8	8	0	0	0
CN5AmxIcf4w	413	5	5	1
G_kZGr2G6b4	181	0	0	1
Q532UtEWnYQ	42	0	0	0
oZ0ik__wEJY	98	5	2	2
WWdtpP5-mq4	88	0	0	0
IZhX9XuZbgw	34	5	1	1
gaAY5N5AdW8	140	0	0	0
9LnDDc7EZ0g	57	0	0	0
AQrDVKDKapE	56	5	1	0
M4TC56-6oVE	1697	5	3	0
fLSw-QP0FZY	670	5	2	0
e4SDSb2S5JQ	906	5	1	1
zOhc145dKrg	555	3.5	2	0
7kbTglGnGJ4	368	0	0	0
t2JfZCHO_Go	376	5	1	0
a_OYSElRJ0I	214	0	0	0
HMLUTgbLJbA	289	0	0	0
IiAZxjoSvwQ	175	0	0	0
MC1FsEI5MVE	322	5	1	3
qPpizcCSpqk	250	5	1	0
_lkP6ewjt4o	615	5	3	2
QUV4XLWE4us	352	5	3	4
qBRF0dyPaJk	54	0	0	0
S2-rQV_fOR4	15	0	0	1
pZPKa9TgvDQ	16	0	0	1
5AdunpeL27Y
0dytakC-hPo	582	4.91	11	6
VY7hi3dvGHY	300	4.2	5	5
LM1AiGWDRyg	4026	4.43	7	8
nJgJz2CbxI8	761	4	4	6
lK8s2zd_Yz0	1307	5	8	1
UBXiHXLoJtk	1442	5	9	2
XGXpZFliQp0	2718	4.86	7	3
UKavsy6ldm0	1541	4.33	3	0
MgOQLfDwph8	1224	4.64	11	3
CTWEwzoDvtE	1531	5	15	5
Y7BEa77IWnA	688	5	4	2
sJJdwh1yQ3M	566	5	4	2
PyNs8BkU0Vs	658	5	5	2
g9S4ma9W5D8	238	3	2	2
m4IGvcEKamk	184	0	0	0
Blr8rxYAiXA	77	5	1	0
z5OTVYVo_SM	33	5	1	0
utP954LVGoo	1802	4.8	15	1
PfdCmk06QMA	133	1	3	1
l4hoL8punWU	1318	5	6	5
GjKiN9LYDxs	1100	5	9	4
r8XPKKEPOPw	1391	5	6	9
GR3bD25ElbY	448	5	2	3
17LjZpkIndc	447	4.8	5	2
r75COaLxPUE	249	5	1	0
OeG3wXSh8r8	8299	5	31	32
wQeTwWrbyoQ	13010	4.79	56	63
ojRlxTJt-VM	601	5	4	2
e_ejhnHo6_U	589	5	4	4
SPTM0AQGPdY	550	5	5	5
-baf_OCyy9M	754	5	7	1
iW-MCJbD844	730	5	3	1
ZS4wYoghv1M	30	0	0	0
y-k2mCytq3Q	8061	2.52	21	9
H2fC4xQ58zU	18	0	0	0
lR2SS-OT8iY	135	4	1	1
OaIrq45mfBY	24	0	0	0
EvIVVxii0Ak	155	4	1	0
OzTisB5LkhY	216	5	3	1
DnuhYQCQDOk	84	5	3	1
R5FNFtYfVEU	509	5	11	2
-IIy5bRF_Ko	18	0	0	0
a039Tu4tBSI	36	0	0	0
9so7ifX6Y2E	94	5	1	0
RfM2pOBSVHg	21	0	0	0
O6sxmWILUsI	97	4.75	4	1
n8rva2RZOeM	25	0	0	0
GGPTPuv4SZI	79	0	0	0
C_iUd3c9IxA	82	5	1	1
dO-Y0yswFn8	88	0	0	0
eY2j6gGKTkg	2039	4.84	74	26
hoQgr5sF2_g	205	5	3	4
69tIhYTR9ew	24	0	0	0
tWhpOzylaEU	249	5	2	1
eDWFtvEGVGQ	914	4.62	16	18
ZSm-0SrjfLI	14941	4.43	37	28
6G-EqpT-HG8	23898	4.83	41	32
iUdc48RH9OE	897	5	1	1
X5fSrKwm5gA	148	5	1	0
9vC3JVFObWM	146	1.5	2	0
gFebPJODfpE	20	0	0	1
nygpN25smA8	347	5	1	4
-5VJJXbbzCo	32	0	0	0
k1eKDW5RzZQ	5040	4.46	65	0
31Lwvv6AKiM	3530	4.67	52	68
ugL_yacurD8	3247	4.37	153	213
JLENGuoJQvU	1343	4.53	125	95
9piVTl1MgiI	154	4	1	1
miIAyt9AJbg	871	5	10	2
0O3qwAeKSe8	110	0	0	0
iUssi6u4swU	65	5	1	0
HP5dmE9O8w4	31	0	0	0
hXpDoh9U5So	1877	4.91	11	12
81q52b2gQo4
VyiNruYI6bo	408	5	3	7
KbTX_hxMyCs	66	0	0	1
mHev3k201sQ	5331	5	30	16
l32NlzvNEgI	13597	4.7	37	15
AZnbjYfxE7Y	9072	4.67	15	16
R0hUSM32yA4	2588	5	12	1
ygsEe_Ov3rc	5369	5	17	10
vZxtacGFPDI	1416	4.3	10	3
d2TW4mhhh4s	1342	4.89	9	2
uhNmHAPpbyQ	2112	4.21	14	6
O0SYkK0Igl8	1340	4.33	6	5
1zqGgbrGfTw	2292	4.83	6	10
53Hs4Ek49GA	9	0	0	0
oRWbuXU6DKA	11	0	0	0
xP-5VXrhmdU	114	5	2	1
vl9CbUIfXZs	39	5	1	2
KlkFlcQ8FVk	2425	4.59	17	6
hwYbYnhQcck	1342	5	4	1
Yl6UTjjMcJc	21	0	0	0
5cQ1x7vlfyo	609	5	3	2
eBSk8w4yAik	102	0	0	0
posuaH0zLiQ	129	5	2	0
9yhyBF4xd-8	75	0	0	0
-l_WediMou0	1643	5	15	7
pq4Lo3V7sBM	817	4.35	17	11
-CFZhUwM1JI	198	0	0	0
3CmDzXN9grE	1176	4.56	9	14
W6iAN0RkjAs	550	5	2	0
UvedjCKorN0	2512	4.43	7	0
_V8EiiGluOU	1016	5	2	2
9ObadT8nz6o	528	0	0	1
mbzDXlplEOY	2355	4.67	24	10
PsB0dyjLAiI	9167	5	79	32
2WjIBxwEJ3M	482	5	3	4
ZdtfcyHQtWA	265	5	2	2
aZGHw-YY1UQ	304	5	1	1
nvbOJYXN58w	652	5	3	3
0gtZZu6RHjo	97	0	0	0
KKXQFc5JQsg	106	3.5	2	0
cMgD2syQn1I	370	5	1	0
b78FX2kDm_8	1005	3.62	13	5
YWwADXuZ_h8	609	5	3	1
bGFrYCAj7rQ	111	3.4	5	6
AcjEVu3G66Y	2699	4.4	10	8
F_rmxP3gaXY	1992	4.8	10	7
enA-2h8vrH0	880	4.43	7	0
XYPTorGLK2E	367	4.6	5	3
bbI5Y6nxPmg	666	4.89	9	6
jHVpM0ek_9w	563	5	3	2
Z29pssvmsT8	226	5	1	2
siHCsyzxr6M	40	5	1	0
Ut4aLaY5U5s	344	5	9	10
MsAyCU7drE8	576	3	1	0
QH-oLF8oOOc	1306	4.8	10	2
Mhg-0rPUVGM	94	0	0	0
